2025-12-29,1,General,4,0
2025-12-29,1,General,9,0
2025-12-29,1,General,3,0
2025-12-29,1,General,3,12
2025-12-29,1,General,3,0
2025-12-29,1,General,3,0
2025-12-29,1,General,3,8
2025-12-29,1,General,3,0
2025-12-29,1,General,3,0
